geneid,1,2,3,1-3ave,4,5,6,4-6ave,8,9,8-9ave,10,11,12,10-12ave,13,log2(4-6ave/1-3ave),log2(10-12ave/8-9ave)
GPLD1,0.039134197,0,0.029336878,0.022823692,0.073492843,0.047258261,0,0.040250368,0.026177881,0.076287778,0.05123283,0.034664623,0,0.079415071,0.038026565,0,0.818442444,-0.430051194
GPNMB,179.6889525,178.2072164,192.1639221,183.3533637,186.2321842,159.4144609,177.8385658,174.4950703,247.4539339,245.3891163,246.4215251,117.2433698,111.3922033,129.6321613,119.4225781,258.769956,-0.071440454,-1.045052656
GRIFIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTDC1,5.083704005,4.774021274,4.850350094,4.902691791,3.675866854,3.184429941,3.398738376,3.419678391,0.672850294,0.724268835,0.698559564,0.577936266,0.755809778,0.625234335,0.65299346,4.340639294,-0.519713291,-0.09731445
GUSB,60.47003888,56.04446068,58.20041313,58.23830423,52.07139135,49.75950979,47.18659401,49.67249839,22.83778824,22.99937652,22.91858238,24.04812177,24.32328614,24.7576683,24.37635874,56.13290115,-0.229521032,0.088964824
GXYLT1,16.07385574,16.26238653,17.65113144,16.6624579,17.67292109,12.97664758,18.60149611,16.41702159,3.314981543,3.253551132,3.284266338,3.297947907,2.855483014,3.334818596,3.162749839,15.45728679,-0.021408815,-0.054391661
GXYLT2,47.4034646,46.1149145,46.83028227,46.78288712,33.27244665,20.28586949,31.92803573,28.49545062,0.175578127,0.307002658,0.241290392,0,0.041699241,0.213058486,0.084919242,29.73274253,-0.715249271,-1.506596057
GYG1,49.72899719,53.80104104,54.91188505,52.81397443,55.54979873,57.1061436,58.83832082,57.16475438,13.97350848,14.78522041,14.37936444,22.29180093,23.56163869,21.99289297,22.6154442,45.9005055,0.114206195,0.653308385
GYG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GYS1,66.82681112,66.67585442,66.61419831,66.70562128,63.94135235,53.90018917,61.76623639,59.86925931,97.47139892,88.43847271,92.95493582,97.66678253,103.7894099,109.575011,103.6770678,42.40584135,-0.155992918,0.157493442
GYS2,0.06146268,0,0,0.02048756,0,0,0,0,0,0,0,0,0,0,0,0,-14.32253096,0
H6PD,29.80142748,29.33667534,30.82474383,29.98761555,15.16478019,10.47469392,15.36616217,13.66854542,22.36637785,22.5856266,22.47600222,25.9221275,25.6246285,27.50690357,26.35121986,28.56354417,-1.133507031,0.229484291
HABP4,10.10915606,11.47705464,11.34967592,10.97862887,11.27494545,11.77791562,12.5727049,11.87518866,9.746568642,8.604324737,9.175446689,11.43494968,10.70679408,11.20433221,11.11535866,8.960385178,0.113252537,0.276704173
HACD1,31.69256067,34.64765711,32.4758712,32.93869633,33.88289679,35.77055209,34.43631759,34.69658883,3.705822864,4.31332853,4.009575697,6.67560465,6.898245808,5.73928484,6.437711766,23.26058776,0.075010374,0.683098274
HACD2,43.63742284,41.24856912,41.1538345,42.01327549,44.58932056,33.08182923,42.98212779,40.21775919,121.1164955,124.2449809,122.6807382,110.2884285,106.5034063,108.9215025,108.5711124,36.98660986,-0.063012564,-0.176268456
HACD3,72.66598291,75.67668565,75.53960976,74.62742611,75.31273056,68.73670775,75.53850939,73.19598257,74.62686897,78.34431649,76.48559273,86.37486659,87.56245921,86.60155499,86.8462936,66.36740267,-0.027941461,0.183276258
HACD4,8.287307514,9.117497833,8.798505534,8.734436961,7.564402631,6.400871198,8.01684882,7.327374216,2.026085634,2.06381836,2.044951997,1.993568057,2.088493163,2.248016902,2.110026041,10.23403993,-0.253418378,0.045193804
HAS1,0,0,0.064394514,0.021464838,0.161316954,0,0,0.053772318,0,0.055817281,0.027908641,0,0,0,0,0.185342372,1.324848008,-14.76847593
HAS2,106.8174432,107.5101116,113.3455785,109.2243778,107.9788508,89.07397751,114.4100224,103.8209502,5.777702062,6.149838815,5.963770439,3.337053194,4.452304554,3.946827947,3.912061898,58.28809683,-0.073197289,-0.608295401
HAS3,0.363965046,0.329306409,0.381984018,0.358418491,0.444285009,0.527426854,0.295153733,0.422288532,17.13998386,16.0112647,16.57562428,57.25754123,56.75260343,57.19184928,57.06733131,0.196328349,0.236583391,1.78360183
HEXA,20.02707634,19.76224447,21.2726007,20.35397384,20.76876796,21.84355817,20.51756693,21.04329769,13.05967398,14.5311048,13.79538939,14.0484795,14.81701554,14.48660578,14.45070028,23.26908,0.048050316,0.066953223
HEXB,131.0314461,133.0876636,144.1941852,136.1044316,140.5877256,134.2846517,141.7449007,138.872426,43.40585134,43.89260818,43.64922976,51.45408756,49.70290252,49.18690836,50.11463281,140.5410382,0.029046129,0.199275713
HEXDC,11.31860759,10.46046084,9.692572574,10.490547,7.483387288,6.117457519,6.96138051,6.854075105,19.70809374,18.97921545,19.34365459,14.53191213,14.5469284,15.80005482,14.95963178,16.73848549,-0.614055926,-0.370785702
HGSNAT,30.22157689,32.55963768,31.51445033,31.4318883,23.28418937,18.45566408,23.78346503,21.84110616,14.1972752,13.13387557,13.66557538,12.06934716,11.72951193,12.49287958,12.09724622,25.91597429,-0.525183001,-0.175867517
HJV,0,0,0.059680771,0.01989359,0,0,0,0,0,0,0,0,0,0,0,0,-14.28008858,0
HK1,127.9569816,126.2718569,125.5819739,126.6036042,140.3325291,131.7206367,156.0406904,142.6979521,130.5074614,130.0732997,130.2903805,225.3585827,231.3096352,245.3926327,234.0202835,107.103619,0.172646153,0.844903003
HK2,62.72793511,54.46734127,56.85225315,58.01584318,97.621165,74.71489755,91.64581816,87.99396024,9.343396958,8.931805136,9.137601047,18.47436318,17.39918694,17.84433336,17.90596116,39.38448984,0.600957564,0.970552525
HK3,0,0.048126598,0,0.016042199,0,0,0,0,0,0,0,0,0,0,0,0,-13.96967427,0
HMMR,40.00658286,38.29683853,39.81671803,39.3733798,76.27925051,67.91994247,64.94535069,69.71484789,55.28953424,56.34614152,55.81783788,53.93585427,57.10857207,58.15971608,56.4013808,52.97429671,0.82424538,0.01500424
HPSE,1.304815845,1.576321948,1.864603773,1.581913855,1.30177759,1.354107839,2.066654434,1.574179955,7.800875546,8.505141979,8.153008762,8.921261157,8.162169261,7.998756833,8.360729084,2.111513262,-0.00707056,0.036296186
HPSE2,0.043542437,0,0.097924523,0.047155653,0,0,0.029425245,0.009808415,0,0,0,0,0,0,0,0,-2.265222327,0
HS2ST1,20.54830829,20.63127481,22.66894046,21.28284119,23.82013442,21.24682177,25.44344169,23.50346596,10.85063842,10.67503814,10.76283828,9.020393682,8.480196466,8.728859058,8.743149736,22.36383118,0.143182756,-0.29983354
HS3ST1,0,0,0.017671823,0.005890608,0,0,0,0,5.187974574,5.437878669,5.312926621,11.06699705,9.999330839,10.17348619,10.41327136,0,-12.52444563,0.970844541
HS3ST2,0,0,0,0,0,0.044618692,0,0.014872897,8.947097371,10.85203654,9.899566955,20.68438702,23.30353659,21.2941529,21.76069217,0,13.8604951,1.136287045
HS3ST3A1,57.20828347,52.59808685,55.51578929,55.10738654,77.24071225,67.80182083,75.04373509,73.36208939,0,0.047597613,0.023798807,0.259536193,0.29092678,0.148646398,0.233036457,48.52098256,0.412789013,3.29154011
HS3ST3B1,19.36847416,19.35322337,20.94578235,19.88915996,28.52618468,23.95234811,30.17715944,27.55189741,0.095970932,0.046613202,0.071292067,0.06354212,0.085472954,0.072786051,0.073933708,19.96662599,0.470169312,0.052490005
HS3ST5,0.046905729,0,0.035162794,0.027356174,0,0,0,0,0,0,0,0,0,0,0,0.050603345,-14.7396316,0
HS3ST6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS6ST1,4.069530248,4.767338832,5.731647993,4.856172357,5.133568456,4.914344477,5.639134867,5.229015933,62.88590617,60.71357606,61.79974112,49.37405902,47.41126192,51.07913043,49.28815046,4.079906836,0.106719818,-0.326359944
HS6ST2,0,0,0,0,0,0,0,0,0.283178524,0.250073026,0.266625775,0.23862594,0.06113999,0.104129744,0.134631891,0,0,-0.985790754
HS6ST3,0,0,0,0,0,0,0,0,0.016496157,0.016024408,0.016260282,0,0,0.016681302,0.005560434,0,0,-1.54791217
HSD17B12,32.49285175,35.02877091,35.51548032,34.34570099,38.5356834,37.28074456,36.43089718,37.41577505,31.42830994,32.38078132,31.90454563,38.28870772,37.10601448,38.34326067,37.91266096,33.35854099,0.123517127,0.248917723
HSPG2,96.48448387,88.87624851,81.69541368,89.01871535,56.16165021,32.79449222,51.00374378,46.6532954,51.24727304,46.99726906,49.12227105,39.70903759,38.29534894,50.39832157,42.8009027,51.97638825,-0.932129675,-0.198736033
HYAL1,0.307313398,0.55609885,0.460753848,0.441388699,0.230850124,0.37111013,0.456889874,0.352950043,22.94160311,21.0474457,21.9945244,15.89733764,15.62310247,19.29099924,16.93714645,0.265231325,-0.322584875,-0.376953554
HYAL2,19.61012434,20.90250942,19.20932972,19.90732116,15.74900688,15.19067669,15.45611974,15.46526777,9.122908115,10.51332309,9.818115603,10.8799628,11.80897723,10.91564957,11.20152987,14.62186155,-0.364267263,0.190177707
HYAL3,17.35354858,19.26557522,18.26954828,18.29622402,19.41119758,19.12383518,19.16089327,19.23197534,7.611960478,7.579134416,7.595547447,7.223799999,7.155938898,7.569103889,7.316280929,11.66260025,0.071961012,-0.054043471
HYAL4,0,0,0,0,0,0,0,0,0.047030313,0.091370729,0.069200521,0,0.167543224,0.047558161,0.071700462,0,0,0.05119878
ICAM1,2.545211689,2.73435957,2.414220863,2.564597374,1.902177615,1.28588759,1.544499823,1.577521676,6.775486947,7.223021278,6.999254112,4.232975087,4.16730239,4.989320769,4.463199415,2.185474626,-0.701072169,-0.649122802
ICAM2,5.342306548,4.345343598,4.405335309,4.697661818,3.622916148,4.623462343,3.85092345,4.03243398,0,0.077142478,0.038571239,0,0.094302261,0,0.031434087,5.443253414,-0.220291894,-0.295187136
ICAM5,6.801114578,5.958900871,5.615676389,6.125230613,5.830827329,5.147998685,5.295481884,5.424769299,16.45051972,15.56376147,16.0071406,16.58878803,16.55949867,18.36867612,17.17232094,8.87913806,-0.175202347,0.101369417
IDS,43.62971838,42.1401406,44.05963132,43.27649676,46.95911885,34.6868795,43.98834078,41.87811304,23.96056798,22.84457995,23.40257397,19.34170298,19.73099735,23.23452626,20.76907553,48.90178289,-0.047387278,-0.172230207
IDUA,5.534406988,5.145936538,5.086860705,5.255734744,4.970780298,4.649267714,4.065281494,4.561776502,10.0761741,8.537155492,9.306664796,8.397877493,10.51263918,11.36119286,10.09056985,8.410883157,-0.204296658,0.116671488
IGF2R,66.63043611,55.60368573,64.31306685,62.18239623,81.7417092,56.73159295,76.8956322,71.78964478,34.4962064,28.79170363,31.64395502,34.70893311,30.39711519,33.98575006,33.03059945,63.21185044,0.207269543,0.061873224
IMPAD1,82.28319878,83.27574617,83.38477288,82.98123928,85.87916448,66.31971624,89.78094415,80.65994163,20.46670802,21.66036127,21.06353464,28.44915177,28.14982082,28.37826906,28.32574722,73.09959025,-0.040932841,0.427366443
ISPD,0.152560717,0.125484632,0.045746744,0.107930698,0.114601773,0.018423156,0.061858777,0.064961236,3.326889632,3.628282534,3.477586083,2.486512232,2.254039267,2.76568534,2.502078946,0.065834879,-0.732445438,-0.474958755
ITLN1,0,0,0,0,0,0,0,0,0,0.08434695,0.042173475,0,0,0,0,0,0,-15.36408249
ITLN2,0,0,0,0,0,0,0,0,0.157419313,0.076458758,0.116939035,0,0.280399356,0.079593059,0.119997472,0,0,0.0372471
IZUMO1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDELC1,48.308264,52.31058299,53.5897019,51.40284963,41.16066491,39.23494829,41.32950311,40.57503877,10.88035472,10.93912597,10.90974034,10.22947597,11.30521555,10.89244634,10.80904595,35.62167625,-0.34125586,-0.013377573
KDELC2,22.78553126,23.62521512,26.06967971,24.16014203,21.50387631,16.36508714,22.09402736,19.9876636,7.969080795,7.365399368,7.667240081,10.51846704,9.98378202,8.449712665,9.650653909,25.704756,-0.273519081,0.331919306
KDSR,30.6745035,31.99713408,33.12903777,31.93355845,45.12583268,39.86299012,42.18498911,42.39127064,49.36167971,51.76457387,50.56312679,43.28338019,44.00319868,43.91742114,43.73466667,36.19224253,0.408693874,-0.209308379
KHK,2.075992391,1.966270372,1.509104367,1.85045571,1.476761824,1.823242241,1.955586392,1.751863485,9.089576335,10.99616858,10.04287246,13.09512764,13.74201201,12.25545834,13.030866,2.23964451,-0.078990205,0.375760964
KL,0,0,0,0,0,0,0,0,0.101874207,0.074220645,0.088047426,0.033725332,0,0.0257544,0.019826577,0,0,-2.150788813
KLB,0,0,0,0,0,0.019110768,0,0.006370256,0,0,0,0,0,0,0,0,12.63736211,0
KLRB1,0,0,0,0,0.124831248,0,0,0.041610416,0,0,0,0,0,0,0,0,15.34469176,0
KLRC1,0.07134956,0,0,0.023783187,0,0,0,0,0,0,0,0,0,0,0,0,-14.53771507,0
KLRC2,0,0,0,0,0,0,0,0,0.085903268,0.083446649,0.084674958,0,0,0,0,0,0,-16.36966479
KLRC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18090255,0,0
KLRC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLRD1,0.022121479,0,0.016583326,0.012901602,0,0,0,0,0,0,0,0,0,0,0,0.023865333,-13.6553744,0
KLRF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLRG1,0.740958863,1.218910769,0.999825209,0.986564947,1.043623829,1.073733883,0.951382274,1.022913329,0.099129329,0.288883435,0.194006382,0.19689986,0.176571727,0.150362869,0.174611485,1.199053853,0.052197925,-0.151954826
KLRG2,0,0,0,0,0,0,0,0,4.981959416,5.124163615,5.053061516,4.346315715,3.758397921,4.08956891,4.064760849,0,0,-0.3139872
KLRK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTCAP2,3.270405729,2.648598162,1.885887416,2.601630436,2.740153564,2.156939413,2.176083769,2.357725582,4.442631403,4.380970901,4.411801152,3.654535515,3.596968214,5.615616937,4.289040222,3.528214395,-0.142020172,-0.040712912
L1CAM,0,0,0,0,0.124316126,0.063951413,0.017893949,0.068720496,3.719599669,3.785286935,3.752443302,4.362564223,4.416964819,4.907662049,4.56239703,0,16.06847382,0.281961657
LALBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LARGE1,0,0,0.013503144,0.004501048,0,0,0,0,3.18096898,3.218751289,3.199860135,3.829294186,3.476878548,3.972101041,3.759424592,0,-12.13636578,0.23250295
LARGE2,0,0,0,0,0,0,0,0,7.234213375,6.866708243,7.050460809,7.38990776,7.068764244,8.109651205,7.522774403,0,0,0.09354726
LAYN,126.3135481,131.5441988,127.4629796,128.4402422,114.4095859,107.6917689,113.5382434,111.8798661,5.406331981,5.092581267,5.249456624,3.416813798,3.842232226,3.561840031,3.606962018,99.01606707,-0.199146857,-0.541383739
LCT,0,0,0.021911343,0.007303781,0,0,0.019752355,0.006584118,0,0,0,0.051781135,0,0,0.017260378,0,-0.149631681,14.07526006
LCTL,0.711345783,0.675113028,0.615298913,0.667252575,0.411041836,0.297352256,0.591649836,0.433347976,0,0.035556148,0.017778074,0.04846938,0.043465354,0,0.030644911,0.118064882,-0.622705834,0.785514439
LFNG,0.337918864,0.463243151,0.211100212,0.337420742,0.370184181,0.374063377,0.190299894,0.311515817,35.22498924,37.29174119,36.25836521,31.52886377,29.30274447,29.7534597,30.19502264,0.303797729,-0.115242889,-0.264003117
LGALS1,8242.165473,8346.884114,8463.36179,8350.803792,6795.688654,7300.809818,6706.153456,6934.217309,291.0483997,283.0666001,287.0574999,264.2288628,287.1779274,319.552155,290.3196484,8436.299389,-0.268182019,0.016302466
LGALS12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGALS13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGALS14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGALS16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGALS2,0,0,0,0,0,0.140376441,0,0.046792147,0,0,0,0,0,0,0,0,15.51400963,0
LGALS3,217.2363411,225.31741,231.9645928,224.839448,246.4369858,253.8476897,231.2512567,243.8453107,317.3830791,313.2642569,315.323668,313.9273786,292.1067991,304.3764764,303.470218,330.0118352,0.11707105,-0.055278522
LGALS4,0.218337746,0,0,0.072779249,0.136677238,0.131831788,0.04918299,0.105897338,0.486839312,0.52020862,0.503523966,0.322335121,0.173434157,0.443073045,0.312947441,0.078516494,0.541061069,-0.686138323
LGALS7,0,0,0,0,0,0,0,0,35.47221457,39.49272751,37.48247104,39.4651715,33.46733847,42.09441626,38.34230874,0,0,0.032721143
LGALS8,13.12417472,13.15937823,13.37562251,13.21972516,17.27510202,13.2391609,17.6310128,16.04842524,45.6725468,44.94612708,45.30933694,45.64049539,43.93635551,48.02236981,45.8664069,14.35125452,0.279739537,0.017629515
LGALS9,1.145438892,1.302382905,1.237503877,1.228441891,0.28470438,0.406831267,0.38703415,0.359523265,4.101497664,3.699619028,3.900558346,1.909866619,1.846494043,1.891456479,1.882605714,0.581522233,-1.772669739,-1.050949378
LGALS9B,0,0,0,0,0,0.043532469,0,0.014510823,0.337596624,0.187395547,0.262496085,0.127726801,0.400890565,0.487693801,0.338770389,0,13.82494115,0.368010632
LGALS9C,0,0,0,0,0,0,0,0,0.189605172,0.131559242,0.160582207,0.322809742,0.482470915,0.547809192,0.45102995,0,0,1.489905404
LGALSL,4.760831913,4.667426442,5.119098408,4.849118921,2.573837594,2.787470026,3.477273004,2.946193541,32.84365402,35.81043226,34.32704314,14.82371149,13.02590316,15.84170303,14.56377256,2.230845235,-0.718870236,-1.236961419
LMAN1,271.8399043,271.1866614,287.7845247,276.9370301,241.4438148,173.4801386,244.0682789,219.6640774,72.31006247,73.2551955,72.78262898,79.87785349,82.20638952,85.18670933,82.42365078,183.4007,-0.334259013,0.1794642
LMAN1L,0,0,0.035128555,0.011709518,0,0,0.063334473,0.021111491,0,0,0,0,0,0,0,0,0.850291865,0
LMAN2,308.8021667,300.4161509,307.1062602,305.4415259,320.099309,344.8979465,305.7671206,323.5881254,203.6156368,209.2028387,206.4092377,221.6626283,223.3657066,210.3205898,218.4496416,275.7854385,0.083262451,0.081793199
LMAN2L,32.90070696,35.59502912,35.10485097,34.53352902,36.63154312,35.91211773,38.89704552,37.14690212,26.0960428,28.21257594,27.15430937,25.93292542,26.81165737,29.46523887,27.40327389,24.53169463,0.105244127,0.013167092
LPL,0,0,0,0,0.041240166,0.026518753,0,0.022586306,0,0,0,0,0,0,0,0,14.4632246,0
LSAMP,1.882150278,1.915979052,2.305018136,2.034382489,0.944898833,0.66385962,1.007465694,0.872074716,0,0,0,0,0,0,0,2.533126045,-1.222066354,0
LUM,259.4413266,255.3492036,278.7813826,264.5239709,133.7038946,135.3589162,143.4092918,137.4907009,1.027412219,0.956446187,0.991929203,0.170061781,0.254174062,0.12986793,0.184701258,241.0230587,-0.944064413,-2.425037108
LY6D,0,0,0,0,0,0,0,0,21.22657019,20.86117874,21.04387447,16.25000728,15.5569583,19.28478836,17.03058464,0,0,-0.305272371
LY6E,238.8763807,60.75563768,83.96107934,127.8643659,55.59605512,102.9795188,48.48772109,69.02109833,26.53421779,26.81779337,26.67600558,33.97387757,33.3045043,75.66236804,47.64691664,52.62701863,-0.889504914,0.836840177
LY6G6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY6G6D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY6H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY6K,0.427885901,0.312840719,0.463325603,0.401350741,0.223210234,0.516712885,0.22490073,0.321607949,7.282810709,7.599724804,7.441267756,13.60247842,13.33109996,14.47182272,13.80180037,0.359035044,-0.319559603,0.891236044
LY6L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY75,0,0,0,0,0,0,0,0,0.073180835,0.142176094,0.107678465,0.116286846,0.156421918,0.133203933,0.135304233,0,0,0.329474491
LYG1,0.704487146,1.738369722,1.716381854,1.386412907,1.323005652,0.850735172,2.49942284,1.557721221,2.23843638,1.831092807,2.034764593,1.716073257,1.259103421,1.90615546,1.627110712,3.040089695,0.168079958,-0.322549299
LYG2,1.276955971,1.0503251,0.478633848,0.935304973,0.449640913,0.385511419,0.539340828,0.458164387,0,0,0,0,0,0,0,0.516607282,-1.029569929,0
LYNX1,0,0,0,0,0.035992761,0,0.051807649,0.029266804,5.56409251,5.479696539,5.521894524,3.565134269,2.74034257,3.811528075,3.372334972,0.041353271,14.83702686,-0.711415319
LYPD1,0.239429245,0.262581275,0.239316924,0.247109148,0.149880304,0.048188927,0.215736331,0.137935188,34.91497709,33.76091597,34.33794653,12.65432626,12.29882106,10.25734101,11.73682944,0.086101214,-0.841153258,-1.54876095
LYPD2,0,0,0,0,0,0,0,0,5.853136276,5.475167864,5.66415207,0.861188278,1.801982842,0.657647701,1.106939607,0,0,-2.355282438
LYPD3,0.076419656,0.439998238,0.114575709,0.210331201,0.143513813,0.276851988,0.103286231,0.174550677,127.082068,115.4033702,121.2427191,202.2626653,199.0454734,212.0439986,204.4507124,0,-0.269015518,0.753854972
LYPD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYPD5,0.037812043,0.031101259,0,0.022971101,0,0,0,0,8.979177827,9.041807517,9.010492672,6.531227542,7.538929477,8.542832014,7.537663011,0,-14.48759517,-0.257488663
LYPD6,3.518796416,3.460563476,3.268651695,3.416003862,2.118931688,1.61657431,1.938540748,1.891348915,3.37721195,3.852257449,3.6147347,3.387945143,3.098933791,2.587209316,3.024696083,1.898092958,-0.85289373,-0.257099498
LYPD6B,0,0,0,0,0,0,0,0,11.16612633,10.87997374,11.02305003,7.460891287,7.947647473,8.252772348,7.887103702,0,0,-0.482955898
LYPD8,2.839757137,2.548106535,2.193328374,2.527064016,2.181672988,2.130308184,2.326133354,2.212704842,0,0,0,0,0,0,0,3.063617435,-0.191651111,0
LYZ,0.763893304,0.448799628,0.736265842,0.649652925,0.614815127,0.790691788,0.589972824,0.665159913,0.145996596,0.283642919,0.214819758,0,0,0.073817599,0.024605866,0.235460462,0.034032005,-3.126000555
LYZL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYZL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYZL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYZL6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M6PR,92.75933941,89.83720903,90.28330749,90.95995198,98.8245728,95.49032114,103.2928076,99.20256719,85.98237044,87.33205524,86.65721284,95.25741032,97.36596043,97.25559565,96.62632213,83.19141664,0.125145962,0.157096412
MAG,0,0,0,0,0,0,0,0,0.043547176,0,0.021773588,0,0,0,0,0,0,-14.41035779
MAGT1,71.98005404,75.6185466,72.74766878,73.44875648,59.07460374,53.93227048,62.44914525,58.48533983,40.99843871,39.80025871,40.39934871,38.61318845,38.24350398,36.2628728,37.70652174,56.89522863,-0.328663022,-0.099517958
MAN1A1,133.7986393,128.3049931,137.8611535,133.3215953,96.72265685,69.40520311,102.690924,89.60626132,0.205455123,0.299369431,0.252412277,0.170039169,0.121987328,0.155820796,0.149282431,156.9375442,-0.57323903,-0.757733749
MAN1A2,31.44297681,32.47970385,32.46820406,32.1302949,30.47809092,18.55234324,30.3859501,26.47212809,15.69151544,15.47568912,15.58360228,16.93334725,16.92509501,18.18446577,17.34763601,25.54328286,-0.279460036,0.154710306
MAN1B1,49.60987742,51.4294314,49.19397653,50.07776178,43.58877628,43.66885112,43.65968861,43.63910534,52.75340181,53.69216443,53.22278312,45.29472003,44.67478753,49.01594909,46.32848555,43.57434528,-0.198548554,-0.200144427
MAN1C1,0.810441201,0.649063907,0.751438172,0.736981093,0.560731013,0.540852105,0.677396783,0.5929933,0.156930975,0.152443142,0.154687058,0.113349399,0.067764731,0.201972017,0.127695382,0.828311609,-0.313611328,-0.276644175
MAN2A1,48.25969493,50.10750797,51.591827,49.9863433,63.24535298,40.54090616,61.02016769,54.93547561,18.20095022,18.44271948,18.32183485,19.18026287,18.35192227,19.30895954,18.94704823,55.1752318,0.136204103,0.048409115
MAN2A2,19.90063492,18.22088799,18.72744655,18.94965649,15.70452484,10.86549018,15.11332004,13.89444502,16.18302645,16.44558923,16.31430784,21.53177339,19.98148649,22.95218093,21.48848027,15.61412195,-0.447663458,0.397425653
MAN2B1,55.37899518,54.62521166,54.99497567,54.9997275,51.02462166,45.76595871,51.1496229,49.31340109,40.5428256,40.15151837,40.34717198,38.0121519,38.46963678,39.20480986,38.56219951,54.75941057,-0.15744471,-0.065280211
MAN2B2,45.77796744,46.10585463,47.5512884,46.47837016,40.99403192,30.97160528,38.55301344,36.83955021,16.17933691,14.85912109,15.519229,13.12687864,13.54169015,14.75117541,13.8065814,46.93601844,-0.335304024,-0.168700731
MAN2C1,25.18391279,25.63312548,23.17264256,24.66322694,17.71571427,16.35024688,18.42761596,17.49785904,31.73447306,30.22491128,30.97969217,33.12569849,33.26845423,36.83373848,34.40929707,27.05559699,-0.49518314,0.151475607
MANBA,8.770169058,9.303601389,9.155202104,9.076324184,8.188878848,6.592038444,7.710291189,7.497069493,4.112098636,4.46319126,4.287644948,3.717270837,3.82831201,4.202605706,3.916062851,7.127095232,-0.275781331,-0.130781492
MANEA,24.53118092,24.11525776,25.9849181,24.87711893,23.6268226,17.56808313,26.20840816,22.4677713,8.614390271,8.368040292,8.491215281,9.730580798,8.991303297,8.560450646,9.09411158,23.38208181,-0.146962385,0.098961644
MANEAL,12.05523866,12.32905221,12.81463624,12.39964237,9.762481939,10.47548723,10.5605722,10.26618046,4.778703706,5.097959863,4.938331784,7.28842644,5.775966586,7.766257149,6.943550058,10.73475012,-0.272398962,0.491649612
MASP1,0,0,0,0,0.013734188,0.008831524,0.009884432,0.010816715,0,0,0,0,0,0,0,0.047338985,13.40110814,0
MASP2,0,0.037246885,0,0.012415628,0.042520736,0.0273422,0,0.023287645,0.03029146,0.058850401,0.044570931,0.080223608,0.035970622,0,0.03873141,0,0.907353241,-0.202594178
MBL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCFD2,172.7499975,163.3291015,178.6878138,171.5889709,172.1913156,146.9863583,177.3151808,165.4976182,42.57927164,42.65546579,42.61736871,55.58672927,56.88885341,57.93817001,56.80458423,166.5497404,-0.05214637,0.414565833
MDGA1,0.963387538,0.915175423,0.762889116,0.880484025,0.535119277,0.712776294,0.816093726,0.687996432,13.92342589,13.23429038,13.57885813,29.43482895,28.02346515,32.39064426,29.94964612,0.688008598,-0.355895287,1.141176732
MDGA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDK,105.4548445,102.9619921,104.6825189,104.3664518,88.89621993,94.37208942,85.18578926,89.48469954,433.39329,411.714672,422.553981,314.3196036,309.3038136,319.7245939,314.4493371,139.207313,-0.221945105,-0.426308061
MELTF,0.412846423,0.339575499,0.361071155,0.371164359,0.193828288,0.249275643,0.154997031,0.199366987,19.22406227,19.89640343,19.56023285,18.0003023,19.05695541,19.30019309,18.78581693,0.569111275,-0.896628296,-0.058279686
MFNG,0.126562204,0,0.047438562,0.058000255,0.059420002,0,0,0.019806667,6.222564996,6.496933374,6.359749185,6.502226288,7.439462551,9.331592827,7.757760556,0,-1.550025127,0.286670337
MGAM,1.591213804,2.102918247,1.44750398,1.713878677,1.10800341,0.421011983,1.063233276,0.86408289,0.011959599,0.011617584,0.011788591,0,0,0.012093828,0.004031276,1.099427813,-0.98802254,-1.547847426
